SOUID,DATE,RR,Q_RR
219145,20050303,    0,    0
219145,20050304,   16,    0
219145,20050305,   10,    0
219145,20050306,    0,    0
219145,20050307,    0,    0
219145,20050308,    0,    0
219145,20050309,    0,    0
219145,20050310,    4,    0
903779,20050311,   10,    0
219145,20050312,    0,    0
219145,20050313,    0,    0
219145,20050314,    0,    0
219145,20050315,    0,    0
219145,20050316,    2,    0
219145,20050317,    0,    0
219145,20050318,    0,    0
219145,20050319,    0,    0
219145,20050320,    0,    0
219145,20050321,    0,    0
219145,20050322,   34,    0
219145,20050323,    0,    0
219145,20050324,    8,    0
219145,20050325,    0,    0
219145,20050326,    4,    0
219145,20050327,    2,    0
219145,20050328,    0,    0
219145,20050329,   68,    0
219145,20050330,   76,    0
219145,20050331,    0,    0
219145,20050401,    0,    0
219145,20050402,    0,    0
219145,20050403,    0,    0
219145,20050404,    6,    0
219145,20050405,    0,    0
219145,20050406,   10,    0
219145,20050407,    8,    0
219145,20050408,   20,    0
219145,20050409,   10,    0
219145,20050410,    0,    0
219145,20050411,    0,    0
219145,20050412,    0,    0
219145,20050413,   20,    0
219145,20050414,    0,    0
219145,20050415,    0,    0
219145,20050416,    0,    0
219145,20050417,    8,    0
219145,20050418,   26,    0
219145,20050419,    8,    0
219145,20050420,    0,    0
219145,20050421,    0,    0
219145,20050422,    0,    0
219145,20050423,    0,    0
219145,20050424,    2,    0
219145,20050425,   50,    0
219145,20050426,   14,    0
219145,20050427,   14,    0
219145,20050428,    2,    0
219145,20050429,    0,    0
219145,20050430,    0,    0
219145,20050501,    0,    0
903779,20050502,    6,    0
219145,20050503,    0,    0
219145,20050504,    0,    0
219145,20050505,    0,    0
219145,20050506,    0,    0
219145,20050507,   14,    0
219145,20050508,    2,    0
219145,20050509,    2,    0
219145,20050510,    2,    0
219145,20050511,    0,    0
219145,20050512,    0,    0
219145,20050513,    0,    0
219145,20050514,    0,    0
219145,20050515,    0,    0
903779,20050516,   24,    0
903779,20050517,    0,    0
903779,20050518,    2,    0
903779,20050519,   40,    0
219145,20050520,    0,    0
219145,20050521,   20,    0
219145,20050522,    4,    0
219145,20050523,    0,    0
219145,20050524,    0,    0
219145,20050525,    0,    0
219145,20050526,    0,    0
219145,20050527,    0,    0
219145,20050528,    0,    0
219145,20050529,    0,    0
219145,20050530,   20,    0
219145,20050531,    0,    0
219145,20050601,   16,    0
219145,20050602,    0,    0
219145,20050603,   12,    0
219145,20050604,    4,    0
219145,20050605,    0,    0
219145,20050606,    0,    0
219145,20050607,    0,    0
219145,20050608,    0,    0
219145,20050609,    0,    0
219145,20050610,    0,    0
219145,20050611,    0,    0
219145,20050612,    0,    0
219145,20050613,    0,    0
219145,20050614,    0,    0
219145,20050615,   12,    0
219145,20050616,    0,    0
219145,20050617,    0,    0
219145,20050618,    0,    0
219145,20050619,    0,    0
219145,20050620,    0,    0
219145,20050621,    0,    0
219145,20050622,    0,    0
219145,20050623,    0,    0
219145,20050624,   40,    0
219145,20050625,    0,    0
903779,20050626,    0,    0
219145,20050627,    0,    0
219145,20050628,  140,    0
219145,20050629,   14,    0
219145,20050630,   18,    0
219145,20050701,    8,    0
219145,20050702,    0,    0
219145,20050703,    0,    0
219145,20050704,    2,    0
219145,20050705,   20,    0
219145,20050706,    0,    0
219145,20050707,   50,    0
219145,20050708,    0,    0
219145,20050709,    0,    0
219145,20050710,    0,    0
219145,20050711,    0,    0
219145,20050712,    0,    0
219145,20050713,    0,    0
219145,20050714,    0,    0
219145,20050715,    0,    0
219145,20050716,    0,    0
219145,20050717,    0,    0
219145,20050718,    4,    0
219145,20050719,    0,    0
219145,20050720,    0,    0
219145,20050721,    0,    0
219145,20050722,    0,    0
219145,20050723,   28,    0
219145,20050724,   56,    0
219145,20050725,   74,    0
219145,20050726,    0,    0
219145,20050727,   56,    0
219145,20050728,    4,    0
903779,20050729,    0,    0
219145,20050730,   24,    0
219145,20050731,    0,    0
219145,20050801,   18,    0
219145,20050802,    0,    0
219145,20050803,    0,    0
219145,20050804,    0,    0
219145,20050805,   32,    0
219145,20050806,    0,    0
219145,20050807,    0,    0
219145,20050808,    0,    0
219145,20050809,    0,    0
903779,20050810,    0,    0
219145,20050811,    0,    0
219145,20050812,    0,    0
219145,20050813,   28,    0
219145,20050814,    0,    0
219145,20050815,    0,    0
219145,20050816,    0,    0
219145,20050817,    0,    0
219145,20050818,    0,    0
219145,20050819,   66,    0
219145,20050820,    4,    0
219145,20050821,    0,    0
903779,20050822,   70,    0
903779,20050823,    0,    0
903779,20050824,   86,    0
903779,20050825,    0,    0
903779,20050826,    0,    0
903779,20050827,    0,    0
903779,20050828,    0,    0
903779,20050829,    0,    0
903779,20050830,    0,    0
903779,20050831,    0,    0
903779,20050901,    0,    0
903779,20050902,    0,    0
903779,20050903,    0,    0
903779,20050904,   50,    0
903779,20050905,    0,    0
903779,20050906,    2,    0
903779,20050907,    0,    0
903779,20050908,    0,    0
903779,20050909,   40,    0
903779,20050910,   26,    0
903779,20050911,    0,    0
903779,20050912,    0,    0
903779,20050913,    0,    0
903779,20050914,    0,    0
903779,20050915,  120,    0
903779,20050916,    0,    0
903779,20050917,    0,    0
903779,20050918,    0,    0
903779,20050919,    0,    0
903779,20050920,    0,    0
903779,20050921,    0,    0
903779,20050922,    0,    0
903779,20050923,   30,    0
903779,20050924,    0,    0
903779,20050925,   10,    0
903779,20050926,   40,    0
903779,20050927,    2,    0
903779,20050928,  100,    0
903779,20050929,   50,    0
903779,20050930,   14,    0
219145,20051001,   24,    0
219145,20051002,    0,    0
219145,20051003,    0,    0
903779,20051004,    0,    0
219145,20051005,    0,    0
219145,20051006,    0,    0
219145,20051007,    0,    0
219145,20051008,    8,    0
219145,20051009,    0,    0
219145,20051010,    0,    0
219145,20051011,    0,    0
219145,20051012,  106,    0
219145,20051013,  108,    0
219145,20051014,    0,    0
219145,20051015,    0,    0
219145,20051016,    4,    0
219145,20051017,    2,    0
219145,20051018,   66,    0
219145,20051019,   74,    0
219145,20051020,   28,    0
219145,20051021,   12,    0
219145,20051022,    0,    0
903779,20051023,   80,    0
903779,20051024,   90,    0
903779,20051025,    2,    0
903779,20051026,    0,    0
903779,20051027,   10,    0
903779,20051028,   40,    0
903779,20051029,    0,    0
903779,20051030,    2,    0
903779,20051031,   40,    0
903779,20051101,   40,    0
903779,20051102,   70,    0
903779,20051103,   10,    0
903779,20051104,    0,    0
903779,20051105,    0,    0
903779,20051106,   42,    0
903779,20051107,    0,    0
903779,20051108,   10,    0
903779,20051109,    0,    0
903779,20051110,    0,    0
903779,20051111,   20,    0
903779,20051112,    0,    0
903779,20051113,    0,    0
903779,20051114,    0,    0
903779,20051115,   20,    0
219145,20051116,    0,    0
219145,20051117,    0,    0
219145,20051118,    2,    0
219145,20051119,    2,    0
219145,20051120,    0,    0
219145,20051121,    2,    0
219145,20051122,    0,    0
903779,20051123,    0,    0
219145,20051124,    6,    0
219145,20051125,    0,    0
219145,20051126,    2,    0
219145,20051127,    0,    0
219145,20051128,    0,    0
219145,20051129,    0,    0
219145,20051130,    0,    0
219145,20051201,    4,    0
903779,20051202,   26,    0
903779,20051203,   12,    0
903779,20051204,    0,    0
903779,20051205,    2,    0
903779,20051206,    2,    0
903779,20051207,   40,    0
903779,20051208,    0,    0
903779,20051209,    2,    0
903779,20051210,    0,    0
903779,20051211,    0,    0
903779,20051212,    0,    0
903779,20051213,    0,    0
903779,20051214,    0,    0
903779,20051215,    0,    0
903779,20051216,    0,    0
903779,20051217,    0,    0
903779,20051218,    8,    0
903779,20051219,    0,    0
903779,20051220,    0,    0
903779,20051221,    0,    0
903779,20051222,    0,    0
903779,20051223,    0,    0
903779,20051224,    0,    0
903779,20051225,    0,    0
903779,20051226,    8,    0
903779,20051227,    2,    0
903779,20051228,    0,    0
903779,20051229,    0,    0
219145,20051230,  138,    0
903779,20051231,    2,    0
903779,20060101,    0,    0
219145,20060102,    0,    0
219145,20060103,    8,    0
219145,20060104,    0,    0
219145,20060105,    2,    0
219145,20060106,    0,    0
219145,20060107,    2,    0
219145,20060108,   46,    0
219145,20060109,    2,    0
219145,20060110,    2,    0
219145,20060111,   20,    0
219145,20060112,    2,    0
219145,20060113,    0,    0
219145,20060114,    4,    0
219145,20060115,    0,    0
219145,20060116,   22,    0
219145,20060117,   24,    0
219145,20060118,   44,    0
219145,20060119,    0,    0
219145,20060120,    2,    0
219145,20060121,    0,    0
219145,20060122,    0,    0
219145,20060123,    0,    0
219145,20060124,    0,    0
219145,20060125,    0,    0
219145,20060126,    0,    0
219145,20060127,    0,    0
219145,20060128,    0,    0
219145,20060129,    0,    0
219145,20060130,    0,    0
219145,20060131,    0,    0
219145,20060201,    0,    0
219145,20060202,    0,    0
219145,20060203,    0,    0
219145,20060204,    0,    0
219145,20060205,    0,    0
219145,20060206,    0,    0
219145,20060207,    0,    0
219145,20060208,   12,    0
219145,20060209,    0,    0
219145,20060210,    0,    0
219145,20060211,    0,    0
219145,20060212,  150,    0
219145,20060213,    0,    0
219145,20060214,    0,    0
219145,20060215,   26,    0
219145,20060216,   14,    0
219145,20060217,    8,    0
219145,20060218,    6,    0
219145,20060219,    2,    0
219145,20060220,    2,    0
219145,20060221,    2,    0
219145,20060222,    2,    0
219145,20060223,    0,    0
219145,20060224,    2,    0
219145,20060225,    0,    0
219145,20060226,    0,    0
219145,20060227,    0,    0
903779,20060228,    0,    0
219145,20060301,   88,    0
219145,20060302,   18,    0
219145,20060303,    0,    0
219145,20060304,    0,    0
219145,20060305,    0,    0
219145,20060306,    0,    0
219145,20060307,   76,    0
219145,20060308,  102,    0
219145,20060309,   26,    0
219145,20060310,   20,    0
219145,20060311,    0,    0
219145,20060312,    0,    0
219145,20060313,    0,    0
219145,20060314,    0,    0
219145,20060315,    0,    0
219145,20060316,    2,    0
219145,20060317,    0,    0
903779,20060318,    0,    0
219145,20060319,    0,    0
219145,20060320,    0,    0
903779,20060321,    0,    0
219145,20060322,    0,    0
219145,20060323,    0,    0
219145,20060324,   54,    0
219145,20060325,   42,    0
219145,20060326,   20,    0
219145,20060327,    8,    0
219145,20060328,   42,    0
219145,20060329,   74,    0
219145,20060330,   28,    0
219145,20060331,   22,    0
219145,20060401,   40,    0
219145,20060402,   80,    0
219145,20060403,    0,    0
219145,20060404,    0,    0
219145,20060405,    0,    0
219145,20060406,    0,    0
219145,20060407,    0,    0
903779,20060408,    4,    0
219145,20060409,  148,    0
219145,20060410,   14,    0
219145,20060411,   56,    0
219145,20060412,    4,    0
219145,20060413,    0,    0
219145,20060414,   36,    0
219145,20060415,   12,    0
219145,20060416,    0,    0
219145,20060417,    0,    0
219145,20060418,    0,    0
219145,20060419,    0,    0
219145,20060420,    0,    0
219145,20060421,    0,    0
219145,20060422,    0,    0
219145,20060423,   60,    0
219145,20060424,    0,    0
219145,20060425,    0,    0
219145,20060426,    0,    0
219145,20060427,    0,    0
219145,20060428,    0,    0
219145,20060429,    0,    0
903779,20060430,   88,    0
903779,20060501,   20,    0
903779,20060502,    0,    0
903779,20060503,    0,    0
903779,20060504,    0,    0
219145,20060505,    0,    0
219145,20060506,   48,    0
219145,20060507,    0,    0
219145,20060508,  100,    0
219145,20060509,    0,    0
219145,20060510,   20,    0
219145,20060511,    0,    0
219145,20060512,    0,    0
219145,20060513,    0,    0
219145,20060514,    0,    0
219145,20060515,    0,    0
219145,20060516,   10,    0
219145,20060517,   44,    0
219145,20060518,    0,    0
219145,20060519,   40,    0
219145,20060520,   80,    0
219145,20060521,   56,    0
219145,20060522,   52,    0
219145,20060523,   10,    0
219145,20060524,  186,    0
219145,20060525,    4,    0
219145,20060526,   58,    0
219145,20060527,   94,    0
219145,20060528,    2,    0
219145,20060529,    8,    0
219145,20060530,    0,    0
219145,20060531,    0,    0
219145,20060601,    0,    0
219145,20060602,    0,    0
219145,20060603,    0,    0
219145,20060604,    0,    0
219145,20060605,    0,    0
219145,20060606,    0,    0
219145,20060607,    0,    0
219145,20060608,    0,    0
219145,20060609,    0,    0
219145,20060610,    0,    0
219145,20060611,    0,    0
219145,20060612,    0,    0
219145,20060613,   94,    0
219145,20060614,   16,    0
219145,20060615,    2,    0
219145,20060616,    0,    0
219145,20060617,    0,    0
219145,20060618,    0,    0
219145,20060619,    0,    0
219145,20060620,    0,    0
219145,20060621,   18,    0
219145,20060622,    0,    0
219145,20060623,    0,    0
219145,20060624,   14,    0
219145,20060625,    0,    0
219145,20060626,   84,    0
219145,20060627,    0,    0
219145,20060628,    0,    0
219145,20060629,    0,    0
219145,20060630,    0,    0
219145,20060701,    0,    0
219145,20060702,    0,    0
219145,20060703,    0,    0
219145,20060704,    2,    0
219145,20060705,   38,    0
219145,20060706,    0,    0
219145,20060707,    0,    0
219145,20060708,    4,    0
219145,20060709,   14,    0
219145,20060710,   26,    0
219145,20060711,    2,    0
219145,20060712,    0,    0
219145,20060713,    0,    0
219145,20060714,    0,    0
219145,20060715,    0,    0
219145,20060716,    0,    0
219145,20060717,    0,    0
219145,20060718,    0,    0
219145,20060719,    0,    0
219145,20060720,    0,    0
219145,20060721,    0,    0
219145,20060722,   36,    0
219145,20060723,    0,    0
219145,20060724,    0,    0
219145,20060725,    0,    0
219145,20060726,    0,    0
219145,20060727,   10,    0
219145,20060728,    0,    0
219145,20060729,    0,    0
219145,20060730,    8,    0
219145,20060731,   10,    0
219145,20060801,    6,    0
219145,20060802,    8,    0
219145,20060803,    6,    0
219145,20060804,    0,    0
219145,20060805,    0,    0
219145,20060806,    0,    0
219145,20060807,    6,    0
219145,20060808,    2,    0
219145,20060809,    2,    0
219145,20060810,    0,    0
219145,20060811,    4,    0
219145,20060812,    6,    0
219145,20060813,   70,    0
219145,20060814,    6,    0
219145,20060815,    0,    0
219145,20060816,   26,    0
219145,20060817,   10,    0
219145,20060818,  144,    0
219145,20060819,   12,    0
219145,20060820,    2,    0
219145,20060821,   14,    0
219145,20060822,    0,    0
219145,20060823,   66,    0
219145,20060824,  102,    0
219145,20060825,   18,    0
219145,20060826,   12,    0
219145,20060827,    0,    0
219145,20060828,   76,    0
219145,20060829,   10,    0
219145,20060830,    0,    0
219145,20060831,    0,    0
219145,20060901,    0,    0
219145,20060902,    4,    0
219145,20060903,    8,    0
219145,20060904,    0,    0
219145,20060905,    0,    0
219145,20060906,    0,    0
219145,20060907,    0,    0
219145,20060908,    0,    0
219145,20060909,    0,    0
219145,20060910,    0,    0
219145,20060911,    0,    0
219145,20060912,  120,    0
219145,20060913,  178,    0
219145,20060914,    2,    0
219145,20060915,    6,    0
219145,20060916,    0,    0
219145,20060917,    0,    0
219145,20060918,    0,    0
219145,20060919,    0,    0
219145,20060920,    0,    0
219145,20060921,    0,    0
219145,20060922,  112,    0
219145,20060923,    2,    0
219145,20060924,   14,    0
219145,20060925,   20,    0
219145,20060926,    8,    0
219145,20060927,    4,    0
219145,20060928,    2,    0
219145,20060929,    2,    0
219145,20060930,   44,    0
219145,20061001,  138,    0
219145,20061002,   56,    0
219145,20061003,    6,    0
219145,20061004,    0,    0
219145,20061005,   44,    0
219145,20061006,  110,    0
219145,20061007,    0,    0
219145,20061008,    0,    0
219145,20061009,    0,    0
219145,20061010,    6,    0
219145,20061011,  178,    0
219145,20061012,    2,    0
219145,20061013,    0,    0
219145,20061014,    2,    0
219145,20061015,    0,    0
219145,20061016,    0,    0
219145,20061017,    0,    0
219145,20061018,    6,    0
219145,20061019,   16,    0
219145,20061020,   24,    0
219145,20061021,   22,    0
219145,20061022,  104,    0
219145,20061023,   26,    0
219145,20061024,  130,    0
219145,20061025,    4,    0
219145,20061026,    2,    0
219145,20061027,    6,    0
219145,20061028,    4,    0
219145,20061029,    0,    0
219145,20061030,    0,    0
219145,20061031,    0,    0
219145,20061101,    0,    0
219145,20061102,    0,    0
219145,20061103,    0,    0
219145,20061104,    0,    0
219145,20061105,    0,    0
219145,20061106,    0,    0
903779,20061107,    0,    0
219145,20061108,    0,    0
219145,20061109,    0,    0
903779,20061110,   90,    0
903779,20061111,    2,    0
903779,20061112,    2,    0
903779,20061113,    2,    0
903779,20061114,   10,    0
903779,20061115,   10,    0
903779,20061116,   60,    0
219145,20061117,  146,    0
219145,20061118,    2,    0
219145,20061119,    0,    0
219145,20061120,   84,    0
219145,20061121,    2,    0
219145,20061122,   24,    0
219145,20061123,   62,    0
219145,20061124,    4,    0
219145,20061125,  142,    0
219145,20061126,  144,    0
219145,20061127,    2,    0
219145,20061128,   38,    0
219145,20061129,    2,    0
219145,20061130,    0,    0
219145,20061201,   46,    0
219145,20061202,   22,    0
219145,20061203,   62,    0
903779,20061204,    6,    0
219145,20061205,   42,    0
219145,20061206,    0,    0
219145,20061207,  132,    0
219145,20061208,   20,    0
219145,20061209,    2,    0
219145,20061210,   28,    0
219145,20061211,   32,    0
219145,20061212,    0,    0
219145,20061213,    0,    0
219145,20061214,    0,    0
219145,20061215,    0,    0
219145,20061216,   50,    0
219145,20061217,    0,    0
219145,20061218,    4,    0
219145,20061219,    2,    0
219145,20061220,    0,    0
219145,20061221,    2,    0
219145,20061222,    0,    0
219145,20061223,    0,    0
219145,20061224,    0,    0
219145,20061225,    0,    0
219145,20061226,    0,    0
219145,20061227,    0,    0
219145,20061228,    2,    0
219145,20061229,   34,    0
219145,20061230,  146,    0
903779,20061231,   60,    0
903779,20070101,   50,    0
219145,20070102,    0,    0
219145,20070103,   14,    0
219145,20070104,    0,    0
219145,20070105,    4,    0
219145,20070106,  126,    0
219145,20070107,   10,    0
219145,20070108,   24,    0
219145,20070109,    0,    0
219145,20070110,   76,    0
219145,20070111,   30,    0
219145,20070112,    0,    0
219145,20070113,   10,    0
219145,20070114,    0,    0
219145,20070115,    0,    0
219145,20070116,   14,    0
219145,20070117,   98,    0
219145,20070118,   66,    0
219145,20070119,   10,    0
219145,20070120,   18,    0
219145,20070121,    2,    0
219145,20070122,   20,    0
219145,20070123,    2,    0
219145,20070124,   20,    0
219145,20070125,    0,    0
219145,20070126,    2,    0
219145,20070127,    2,    0
219145,20070128,    0,    0
219145,20070129,    0,    0
219145,20070130,    0,    0
219145,20070131,    0,    0
219145,20070201,    0,    0
219145,20070202,    0,    0
219145,20070203,    0,    0
219145,20070204,    0,    0
219145,20070205,    2,    0
219145,20070206,    0,    0
219145,20070207,    0,    0
219145,20070208,   92,    0
219145,20070209,    8,    0
219145,20070210,   70,    0
219145,20070211,   60,    0
219145,20070212,  102,    0
219145,20070213,   90,    0
219145,20070214,   94,    0
219145,20070215,    2,    0
219145,20070216,    0,    0
219145,20070217,    0,    0
219145,20070218,    0,    0
219145,20070219,    2,    0
903779,20070220,   64,    0
903779,20070221,    2,    0
903779,20070222,   20,    0
903779,20070223,   50,    0
903779,20070224,   88,    0
903779,20070225,   10,    0
903779,20070226,   10,    0
903779,20070227,   74,    0
903779,20070228,   60,    0
219145,20070301,    2,    0
219145,20070302,    2,    0
219145,20070303,   12,    0
219145,20070304,    6,    0
219145,20070305,   10,    0
219145,20070306,   10,    0
219145,20070307,    6,    0
219145,20070308,   10,    0
219145,20070309,    8,    0
219145,20070310,    2,    0
219145,20070311,    2,    0
219145,20070312,    0,    0
219145,20070313,    0,    0
219145,20070314,    0,    0
219145,20070315,    0,    0
219145,20070316,    0,    0
219145,20070317,    0,    0
219145,20070318,   30,    0
219145,20070319,   26,    0
219145,20070320,   18,    0
219145,20070321,    0,    0
219145,20070322,    8,    0
219145,20070323,    4,    0
219145,20070324,    0,    0
219145,20070325,    0,    0
219145,20070326,    0,    0
219145,20070327,    0,    0
219145,20070328,    0,    0
219145,20070329,   28,    0
219145,20070330,   32,    0
219145,20070331,    0,    0
219145,20070401,    0,    0
219145,20070402,    0,    0
219145,20070403,    0,    0
219145,20070404,    0,    0
219145,20070405,    0,    0
219145,20070406,    0,    0
219145,20070407,    0,    0
219145,20070408,    0,    0
219145,20070409,    0,    0
219145,20070410,    0,    0
219145,20070411,    0,    0
219145,20070412,    0,    0
219145,20070413,    0,    0
219145,20070414,    0,    0
219145,20070415,    0,    0
219145,20070416,    0,    0
219145,20070417,    0,    0
219145,20070418,    0,    0
219145,20070419,    0,    0
219145,20070420,    0,    0
219145,20070421,    0,    0
219145,20070422,    0,    0
219145,20070423,    0,    0
219145,20070424,    2,    0
219145,20070425,    2,    0
219145,20070426,   26,    0
219145,20070427,    0,    0
219145,20070428,    0,    0
219145,20070429,    0,    0
219145,20070430,    0,    0
219145,20070501,    0,    0
219145,20070502,    0,    0
219145,20070503,    0,    0
219145,20070504,    0,    0
219145,20070505,    0,    0
219145,20070506,    0,    0
219145,20070507,   34,    0
219145,20070508,    0,    0
219145,20070509,   16,    0
219145,20070510,   92,    0
219145,20070511,   36,    0
219145,20070512,   42,    0
219145,20070513,   50,    0
219145,20070514,   34,    0
219145,20070515,   10,    0
219145,20070516,   28,    0
219145,20070517,   20,    0
219145,20070518,    0,    0
219145,20070519,    0,    0
219145,20070520,    0,    0
219145,20070521,   18,    0
219145,20070522,    0,    0
219145,20070523,    0,    0
219145,20070524,    0,    0
219145,20070525,    0,    0
219145,20070526,   38,    0
219145,20070527,  210,    0
219145,20070528,  228,    0
219145,20070529,    8,    0
219145,20070530,   18,    0
219145,20070531,    0,    0
219145,20070601,    0,    0
219145,20070602,    0,    0
219145,20070603,    0,    0
219145,20070604,    0,    0
219145,20070605,    0,    0
219145,20070606,    0,    0
219145,20070607,    0,    0
219145,20070608,    6,    0
219145,20070609,    2,    0
219145,20070610,    0,    0
219145,20070611,    0,    0
219145,20070612,    0,    0
219145,20070613,    4,    0
219145,20070614,   34,    0
219145,20070615,   18,    0
219145,20070616,   26,    0
219145,20070617,    4,    0
219145,20070618,   34,    0
219145,20070619,   42,    0
219145,20070620,    0,    0
219145,20070621,    0,    0
219145,20070622,   30,    0
219145,20070623,   74,    0
219145,20070624,   44,    0
219145,20070625,   12,    0
219145,20070626,    0,    0
219145,20070627,   44,    0
219145,20070628,    0,    0
219145,20070629,   62,    0
219145,20070630,  106,    0
219145,20070701,   32,    0
219145,20070702,   78,    0
219145,20070703,   54,    0
219145,20070704,   44,    0
219145,20070705,    6,    0
219145,20070706,    0,    0
219145,20070707,    0,    0
219145,20070708,    0,    0
219145,20070709,    4,    0
219145,20070710,    0,    0
219145,20070711,    0,    0
219145,20070712,    0,    0
219145,20070713,    0,    0
219145,20070714,    2,    0
219145,20070715,   64,    0
219145,20070716,    2,    0
219145,20070717,    6,    0
219145,20070718,    2,    0
219145,20070719,    0,    0
219145,20070720,  196,    0
219145,20070721,   46,    0
219145,20070722,   52,    0
219145,20070723,   42,    0
219145,20070724,    0,    0
219145,20070725,    2,    0
219145,20070726,   66,    0
219145,20070727,    4,    0
219145,20070728,   74,    0
219145,20070729,   86,    0
219145,20070730,    0,    0
219145,20070731,    0,    0
219145,20070801,    0,    0
219145,20070802,    0,    0
219145,20070803,    0,    0
219145,20070804,    0,    0
219145,20070805,    0,    0
219145,20070806,    0,    0
219145,20070807,   12,    0
219145,20070808,    2,    0
219145,20070809,    0,    0
219145,20070810,    0,    0
219145,20070811,    0,    0
219145,20070812,    0,    0
219145,20070813,    0,    0
219145,20070814,   72,    0
219145,20070815,  116,    0
219145,20070816,    2,    0
219145,20070817,    0,    0
219145,20070818,   20,    0
219145,20070819,   76,    0
219145,20070820,    2,    0
219145,20070821,    2,    0
219145,20070822,   54,    0
219145,20070823,   78,    0
219145,20070824,    0,    0
219145,20070825,    2,    0
219145,20070826,    0,    0
219145,20070827,    0,    0
219145,20070828,    0,    0
219145,20070829,    0,    0
219145,20070830,    0,    0
219145,20070831,    0,    0
219145,20070901,    0,    0
219145,20070902,    0,    0
219145,20070903,    6,    0
219145,20070904,    0,    0
219145,20070905,    0,    0
219145,20070906,    0,    0
219141,20070907,    0,    0
219141,20070908,    0,    0
219141,20070909,    0,    0
219141,20070910,    0,    0
219141,20070911,    0,    0
219141,20070912,    0,    0
219141,20070913,    0,    0
219141,20070914,    0,    0
219141,20070915,    0,    0
219141,20070916,    0,    0
219141,20070917,    0,    0
219141,20070918,    0,    0
219141,20070919,    6,    0
219141,20070920,    0,    0
219141,20070921,    2,    0
219141,20070922,    0,    0
219141,20070923,    0,    0
219141,20070924,  114,    0
219141,20070925,    4,    0
219141,20070926,    2,    0
219141,20070927,    0,    0
219141,20070928,   50,    0
219141,20070929,   24,    0
219141,20070930,    0,    0
219141,20071001,   66,    0
219141,20071002,   16,    0
219141,20071003,    0,    0
219141,20071004,    0,    0
219141,20071005,    0,    0
219141,20071006,    0,    0
219141,20071007,    0,    0
219141,20071008,    0,    0
219141,20071009,  164,    0
219141,20071010,   24,    0
219145,20071011,    2,    0
219145,20071012,    0,    0
219145,20071013,    0,    0
219145,20071014,    0,    0
219145,20071015,    0,    0
219141,20071016,   46,    0
219145,20071017,   14,    0
219145,20071018,    0,    0
219145,20071019,    0,    0
219145,20071020,    0,    0
219145,20071021,    0,    0
219145,20071022,    2,    0
219145,20071023,    0,    0
219145,20071024,    0,    0
219145,20071025,    6,    0
219145,20071026,    6,    0
219145,20071027,    2,    0
219145,20071028,   46,    0
219145,20071029,    0,    0
219145,20071030,    0,    0
219145,20071031,    2,    0
219145,20071101,    0,    0
219145,20071102,    0,    0
219145,20071103,    0,    0
219145,20071104,    0,    0
219145,20071105,    0,    0
219145,20071106,    0,    0
219145,20071107,    0,    0
219145,20071108,   20,    0
219145,20071109,    2,    0
219145,20071110,    0,    0
219145,20071111,    2,    0
219145,20071112,    0,    0
219145,20071113,   14,    0
219145,20071114,    0,    0
219145,20071115,    0,    0
219145,20071116,    0,    0
219145,20071117,    2,    0
219145,20071118,   66,    0
219145,20071119,  134,    0
219145,20071120,   56,    0
219145,20071121,   64,    0
219145,20071122,   10,    0
219145,20071123,    0,    0
219145,20071124,    2,    0
219145,20071125,    0,    0
219145,20071126,    0,    0
219145,20071127,    4,    0
219145,20071128,    4,    0
219145,20071129,   14,    0
219145,20071130,  102,    0
219145,20071201,    8,    0
219145,20071202,   32,    0
219145,20071203,    0,    0
219145,20071204,    2,    0
219145,20071205,   38,    0
219145,20071206,   72,    0
219145,20071207,    4,    0
219145,20071208,   52,    0
219145,20071209,   22,    0
219145,20071210,   14,    0
219145,20071211,    0,    0
219145,20071212,    2,    0
219145,20071213,    2,    0
219145,20071214,    0,    0
219145,20071215,    0,    0
219145,20071216,    0,    0
219145,20071217,    2,    0
219145,20071218,    0,    0
219145,20071219,    0,    0
219145,20071220,    0,    0
219145,20071221,    0,    0
219145,20071222,    2,    0
219145,20071223,    2,    0
219145,20071224,    0,    0
219145,20071225,  114,    0
219145,20071226,    0,    0
219145,20071227,    0,    0
219145,20071228,   26,    0
219145,20071229,   34,    0
219145,20071230,    0,    0
903779,20071231,    6,    0
903779,20080101,   14,    0
219145,20080102,   10,    0
219145,20080103,    2,    0
219145,20080104,   44,    0
219145,20080105,    0,    0
219145,20080106,    2,    0
219145,20080107,    6,    0
219145,20080108,   66,    0
219145,20080109,    2,    0
219145,20080110,   48,    0
219145,20080111,  134,    0
219145,20080112,   18,    0
219145,20080113,    8,    0
219145,20080114,   24,    0
219145,20080115,   98,    0
219145,20080116,    0,    0
219145,20080117,    8,    0
219145,20080118,   32,    0
219145,20080119,    0,    0
219145,20080120,    0,    0
219145,20080121,   38,    0
219145,20080122,    2,    0
219145,20080123,    0,    0
219145,20080124,    0,    0
219145,20080125,    0,    0
219145,20080126,    0,    0
219145,20080127,    0,    0
219145,20080128,    0,    0
219145,20080129,    4,    0
219145,20080130,   44,    0
219145,20080131,   36,    0
219145,20080201,    0,    0
219145,20080202,    0,    0
219145,20080203,    0,    0
219145,20080204,    8,    0
219145,20080205,   20,    0
219145,20080206,    4,    0
219145,20080207,    0,    0
219145,20080208,    2,    0
219145,20080209,    0,    0
219145,20080210,    0,    0
