time,step,number,surface,latitude,longitude,valid_time,tp,actual_latitude,actual_longitude,target_latitude,target_longitude
2022-11-17 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-18 02:00:00,0.00014814734,51.6,-0.2,51.5074,-0.1278
2022-11-17 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-18 05:00:00,8.940697e-08,51.6,-0.2,51.5074,-0.1278
2022-11-17 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-18 01:00:00,0.0003517568,51.6,-0.2,51.5074,-0.1278
2022-11-17 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-18 04:00:00,1.1324883e-06,51.6,-0.2,51.5074,-0.1278
2022-11-17 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-17 23:00:00,0.0005093813,51.6,-0.2,51.5074,-0.1278
2022-11-17 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-17 22:00:00,0.00028657913,51.6,-0.2,51.5074,-0.1278
2022-11-17 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-17 21:00:00,5.619228e-05,51.6,-0.2,51.5074,-0.1278
2022-11-17 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-18 00:00:00,0.00045883656,51.6,-0.2,51.5074,-0.1278
2022-11-17 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-17 20:00:00,4.5597553e-06,51.6,-0.2,51.5074,-0.1278
2022-11-17 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-17 19:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-18 18:00:00,3.874302e-07,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-18 17:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-18 16:00:00,3.4570694e-06,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-18 15:00:00,6.854534e-06,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-18 14:00:00,9.179115e-06,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-18 13:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-18 12:00:00,1.1920929e-07,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-18 11:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-18 10:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-18 09:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-18 08:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-18 07:00:00,1.9967556e-06,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-19 06:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-19 05:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-19 04:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-19 03:00:00,2.8312206e-07,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-19 02:00:00,4.7683716e-06,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-19 01:00:00,2.4318695e-05,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-19 00:00:00,2.8401613e-05,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-18 23:00:00,7.748604e-06,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-18 22:00:00,1.7881393e-07,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-18 21:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-18 20:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-18 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-18 19:00:00,2.9802322e-07,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-19 18:00:00,9.62615e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-19 17:00:00,9.536743e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-19 16:00:00,3.427267e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-19 15:00:00,5.9336424e-05,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-19 14:00:00,7.176399e-05,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-19 13:00:00,2.0861626e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-19 12:00:00,8.34465e-07,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-19 11:00:00,2.5629997e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-19 10:00:00,1.9073486e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-19 09:00:00,1.6093254e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-19 08:00:00,3.144145e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-19 07:00:00,7.599592e-07,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-20 05:00:00,0.0005964637,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-20 06:00:00,0.0006246865,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-20 03:00:00,0.0006478131,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-20 02:00:00,5.1409006e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-20 01:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-20 04:00:00,0.00020933151,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-19 23:00:00,9.536743e-07,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-19 22:00:00,6.67572e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-19 21:00:00,2.771616e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-19 20:00:00,2.4735928e-06,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-19 19:00:00,2.041459e-05,51.6,-0.2,51.5074,-0.1278
2022-11-19 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-20 00:00:00,1.937151e-07,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-20 18:00:00,6.488711e-05,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-20 17:00:00,0.00016826391,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-20 16:00:00,0.00031252205,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-20 15:00:00,0.0003197044,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-20 14:00:00,2.861023e-06,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-20 13:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-20 12:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-20 11:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-20 10:00:00,9.536743e-07,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-20 09:00:00,2.1368265e-05,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-20 08:00:00,0.00038728118,51.6,-0.2,51.5074,-0.1278
2022-11-20 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-20 07:00:00,0.0002478361,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-21 05:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-21 06:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-21 03:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-21 02:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-21 01:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-21 04:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-20 23:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-20 22:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-20 21:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-20 20:00:00,2.1010637e-06,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-20 19:00:00,0.00010801107,51.6,-0.2,51.5074,-0.1278
2022-11-20 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-21 00:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-21 18:00:00,0.00019943714,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-21 17:00:00,0.00044429302,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-21 15:00:00,0.0022484064,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-21 14:00:00,0.002219081,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-21 13:00:00,0.001214385,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-21 16:00:00,0.0011097193,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-21 11:00:00,0.00067174435,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-21 10:00:00,0.00045359135,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-21 09:00:00,6.312132e-05,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-21 08:00:00,1.0192394e-05,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-21 07:00:00,6.556511e-07,51.6,-0.2,51.5074,-0.1278
2022-11-21 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-21 12:00:00,0.0011460185,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-22 06:00:00,1.6957521e-05,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-22 05:00:00,1.7434359e-05,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-22 04:00:00,2.5063753e-05,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-22 03:00:00,4.157424e-05,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-22 02:00:00,0.00010460615,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-22 01:00:00,0.00030887127,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-21 22:00:00,0.00016736984,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-21 23:00:00,0.00030434132,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-21 21:00:00,3.916025e-05,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-21 20:00:00,1.3828278e-05,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-21 19:00:00,3.7908554e-05,51.6,-0.2,51.5074,-0.1278
2022-11-21 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-22 00:00:00,0.00042188168,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-22 14:00:00,3.874302e-07,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-22 15:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-22 13:00:00,1.7881393e-07,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-22 17:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-22 16:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-22 18:00:00,8.940697e-08,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-22 12:00:00,4.7683716e-07,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-22 10:00:00,1.6093254e-06,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-22 07:00:00,9.149313e-06,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-22 11:00:00,6.556511e-07,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-22 09:00:00,2.7418137e-06,51.6,-0.2,51.5074,-0.1278
2022-11-22 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-22 08:00:00,5.4240227e-06,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-23 06:00:00,0.00011885166,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-23 05:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-23 04:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-23 03:00:00,1.0728836e-06,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-23 01:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-23 02:00:00,2.9802322e-07,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-22 23:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-22 22:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-22 21:00:00,2.9802322e-07,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-22 20:00:00,6.556511e-07,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-22 19:00:00,2.9802322e-07,51.6,-0.2,51.5074,-0.1278
2022-11-22 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-23 00:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-23 14:00:00,3.799796e-07,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-23 18:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-23 17:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-23 16:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-23 15:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-23 13:00:00,1.3440847e-05,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-23 08:00:00,0.0010718107,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-23 11:00:00,0.00031599402,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-23 10:00:00,0.002416551,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-23 09:00:00,0.00245744,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-23 07:00:00,0.00012469292,51.6,-0.2,51.5074,-0.1278
2022-11-23 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-23 12:00:00,1.5199184e-06,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-24 02:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-24 06:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-24 05:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-24 04:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-24 03:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-24 01:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-23 20:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-23 23:00:00,9.536743e-07,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-23 22:00:00,9.536743e-07,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-23 21:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-23 19:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-23 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-24 00:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-24 18:00:00,4.8458576e-05,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-24 17:00:00,0.000952363,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-24 16:00:00,0.0019549727,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-24 15:00:00,0.00083087385,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-24 14:00:00,0.000183478,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-24 13:00:00,1.6771257e-05,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-24 11:00:00,5.736947e-07,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-24 10:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-24 09:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-24 08:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-24 07:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 06:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-24 12:00:00,1.5236437e-06,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-25 02:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 12:00:00,0,0.0,51.6,-0.2,2022-11-25 06:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 11:00:00,0,0.0,51.6,-0.2,2022-11-25 05:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 10:00:00,0,0.0,51.6,-0.2,2022-11-25 04:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 09:00:00,0,0.0,51.6,-0.2,2022-11-25 03:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 07:00:00,0,0.0,51.6,-0.2,2022-11-25 01:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 02:00:00,0,0.0,51.6,-0.2,2022-11-24 20:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 05:00:00,0,0.0,51.6,-0.2,2022-11-24 23:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 01:00:00,0,0.0,51.6,-0.2,2022-11-24 19:00:00,8.34465e-07,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 06:00:00,0,0.0,51.6,-0.2,2022-11-25 00:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 04:00:00,0,0.0,51.6,-0.2,2022-11-24 22:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-24 18:00:00,0 days 03:00:00,0,0.0,51.6,-0.2,2022-11-24 21:00:00,0.0,51.6,-0.2,51.5074,-0.1278
2022-11-25 06:00:00,0 days 08:00:00,0,0.0,51.6,-0.2,2022-11-25 14:00:00,0.0,51.6,-0.2,51.5074,-0.1278
