STAID,SOUID,DATE,RR,Q_RR
  1860,219137,19800925,    0,    0
  1860,219137,19800926,    0,    0
  1860,219137,19800927,    0,    0
  1860,219137,19800928,    0,    0
  1860,219137,19800929,    0,    0
  1860,219137,19800930,    0,    0
  1860,219137,19801001,    0,    0
  1860,219137,19801002,    0,    0
  1860,219137,19801003,    0,    0
  1860,219137,19801004,    6,    0
  1860,219137,19801005,    0,    0
  1860,219137,19801006,  116,    0
  1860,219137,19801007,   16,    0
  1860,219137,19801008,    0,    0
  1860,219137,19801009,    0,    0
  1860,219137,19801010,   75,    0
  1860,219137,19801011,  106,    0
  1860,219137,19801012,    0,    0
  1860,219137,19801013,    6,    0
  1860,219137,19801014,    4,    0
  1860,219137,19801015,   66,    0
  1860,219137,19801016,  371,    0
  1860,219137,19801017,   40,    0
  1860,219137,19801018,    0,    0
  1860,219137,19801019,   51,    0
  1860,219137,19801020,   12,    0
  1860,219137,19801021,    3,    0
  1860,219137,19801022,   11,    0
  1860,219137,19801023,   13,    0
  1860,219137,19801024,    4,    0
  1860,219137,19801025,    7,    0
  1860,219137,19801026,    7,    0
  1860,219137,19801027,    0,    0
  1860,219137,19801028,   51,    0
  1860,219137,19801029,    0,    0
  1860,219137,19801030,    0,    0
  1860,219137,19801031,    0,    0
  1860,219137,19801101,    0,    0
  1860,219137,19801102,    0,    0
  1860,219137,19801103,    0,    0
  1860,219137,19801104,    1,    0
  1860,219137,19801105,    5,    0
  1860,219137,19801106,   27,    0
  1860,219137,19801107,   32,    0
  1860,219137,19801108,    9,    0
  1860,219137,19801109,    0,    0
  1860,219137,19801110,    0,    0
  1860,219137,19801111,    1,    0
  1860,219137,19801112,    0,    0
  1860,219137,19801113,    0,    0
  1860,219137,19801114,   27,    0
  1860,219137,19801115,   81,    0
  1860,219137,19801116,    3,    0
  1860,219137,19801117,   28,    0
  1860,219137,19801118,    0,    0
  1860,219137,19801119,    2,    0
  1860,219137,19801120,   14,    0
  1860,219137,19801121,    2,    0
  1860,219137,19801122,   40,    0
  1860,219137,19801123,   28,    0
  1860,219137,19801124,    0,    0
  1860,219137,19801125,    0,    0
  1860,219137,19801126,    3,    0
  1860,219137,19801127,    1,    0
  1860,219137,19801128,   24,    0
  1860,219137,19801129,    1,    0
  1860,219137,19801130,    0,    0
  1860,219137,19801201,    0,    0
  1860,219137,19801202,    3,    0
  1860,219137,19801203,    0,    0
  1860,219137,19801204,    0,    0
  1860,219137,19801205,   19,    0
  1860,219137,19801206,    2,    0
  1860,219137,19801207,    0,    0
  1860,219137,19801208,    0,    0
  1860,219137,19801209,    0,    0
  1860,219137,19801210,    0,    0
  1860,219137,19801211,   10,    0
  1860,219137,19801212,    4,    0
  1860,219137,19801213,   12,    0
  1860,219137,19801214,   30,    0
  1860,219137,19801215,    2,    0
  1860,219137,19801216,    0,    0
  1860,219137,19801217,   94,    0
  1860,219137,19801218,    0,    0
  1860,219137,19801219,   44,    0
  1860,219137,19801220,   83,    0
  1860,219137,19801221,   16,    0
  1860,219137,19801222,    1,    0
  1860,219137,19801223,    0,    0
  1860,219137,19801224,    2,    0
  1860,219137,19801225,    1,    0
  1860,219137,19801226,   18,    0
  1860,219137,19801227,    0,    0
  1860,219137,19801228,    0,    0
  1860,219137,19801229,    2,    0
  1860,219137,19801230,    0,    0
  1860,219137,19801231,    4,    0
  1860,219137,19810101,    4,    0
  1860,219137,19810102,    0,    0
  1860,219137,19810103,    0,    0
  1860,219137,19810104,    0,    0
  1860,219137,19810105,    0,    0
  1860,219137,19810106,   63,    0
  1860,219137,19810107,    0,    0
  1860,219137,19810108,    0,    0
  1860,219137,19810109,   25,    0
  1860,219137,19810110,   19,    0
  1860,219137,19810111,    2,    0
  1860,219137,19810112,   31,    0
  1860,219137,19810113,    8,    0
  1860,219137,19810114,   40,    0
  1860,219137,19810115,    0,    0
  1860,219137,19810116,   46,    0
  1860,219137,19810117,   36,    0
  1860,219137,19810118,    0,    0
  1860,219137,19810119,   49,    0
  1860,219137,19810120,  144,    0
  1860,219137,19810121,  152,    0
  1860,219137,19810122,   16,    0
  1860,219137,19810123,    6,    0
  1860,219137,19810124,   10,    0
  1860,219137,19810125,    0,    0
  1860,219137,19810126,    0,    0
  1860,219137,19810127,    0,    0
  1860,219137,19810128,    1,    0
  1860,219137,19810129,    0,    0
  1860,219137,19810130,    0,    0
  1860,219137,19810131,    6,    0
  1860,219137,19810201,  178,    0
  1860,219137,19810202,    0,    0
  1860,219137,19810203,   26,    0
  1860,219137,19810204,    5,    0
  1860,219137,19810205,    0,    0
  1860,219137,19810206,    0,    0
  1860,219137,19810207,    0,    0
  1860,219137,19810208,    0,    0
  1860,219137,19810209,    7,    0
  1860,219137,19810210,    8,    0
  1860,219137,19810211,    2,    0
  1860,219137,19810212,    0,    0
  1860,219137,19810213,    0,    0
  1860,219137,19810214,    0,    0
  1860,219137,19810215,    4,    0
  1860,219137,19810216,    0,    0
  1860,219137,19810217,    0,    0
  1860,219137,19810218,    0,    0
  1860,219137,19810219,    0,    0
  1860,219137,19810220,    0,    0
  1860,219137,19810221,    0,    0
  1860,219137,19810222,   40,    0
  1860,219137,19810223,  320,    0
  1860,219137,19810224,  434,    0
  1860,219137,19810225,   74,    0
  1860,219137,19810226,    0,    0
  1860,219137,19810227,   10,    0
  1860,219137,19810228,  100,    0
  1860,219137,19810301,   58,    0
  1860,219137,19810302,  125,    0
  1860,219137,19810303,   16,    0
  1860,219137,19810304,    0,    0
  1860,219137,19810305,   19,    0
  1860,219137,19810306,   35,    0
  1860,219137,19810307,   27,    0
  1860,219137,19810308,    7,    0
  1860,219137,19810309,  193,    0
  1860,219137,19810310,  105,    0
  1860,219137,19810311,   72,    0
  1860,219137,19810312,  115,    0
  1860,219137,19810313,   77,    0
  1860,219137,19810314,   25,    0
  1860,219137,19810315,   38,    0
  1860,219137,19810316,   10,    0
  1860,219137,19810317,   24,    0
  1860,219137,19810318,    4,    0
  1860,219137,19810319,    0,    0
  1860,219137,19810320,   24,    0
  1860,219137,19810321,  188,    0
  1860,219137,19810322,   82,    0
  1860,219137,19810323,   87,    0
  1860,219137,19810324,   27,    0
  1860,219137,19810325,   21,    0
  1860,219137,19810326,   22,    0
  1860,219137,19810327,    2,    0
  1860,219137,19810328,    0,    0
  1860,219137,19810329,   31,    0
  1860,219137,19810330,  101,    0
  1860,219137,19810331,   15,    0
  1860,219137,19810401,   52,    0
  1860,219137,19810402,    2,    0
  1860,219137,19810403,    0,    0
  1860,219137,19810404,    0,    0
  1860,219137,19810405,    0,    0
  1860,219137,19810406,    0,    0
  1860,219137,19810407,    0,    0
  1860,219137,19810408,   14,    0
  1860,219137,19810409,    0,    0
  1860,219137,19810410,   16,    0
  1860,219137,19810411,   31,    0
  1860,219137,19810412,    0,    0
  1860,219137,19810413,    0,    0
  1860,219137,19810414,    0,    0
  1860,219137,19810415,    0,    0
  1860,219137,19810416,    0,    0
  1860,219137,19810417,    0,    0
  1860,219137,19810418,    0,    0
  1860,219137,19810419,    0,    0
  1860,219137,19810420,    0,    0
  1860,219137,19810421,    0,    0
  1860,219137,19810422,    6,    0
  1860,219137,19810423,    0,    0
  1860,219137,19810424,   56,    0
  1860,219137,19810425,   31,    0
  1860,219137,19810426,   22,    0
  1860,219137,19810427,   70,    0
  1860,219137,19810428,    8,    0
  1860,219137,19810429,    2,    0
  1860,219137,19810430,    0,    0
  1860,219137,19810501,    0,    0
  1860,219137,19810502,    0,    0
  1860,219137,19810503,  111,    0
  1860,219137,19810504,   20,    0
  1860,219137,19810505,   20,    0
  1860,219137,19810506,    5,    0
  1860,219137,19810507,   35,    0
  1860,219137,19810508,    0,    0
  1860,219137,19810509,   30,    0
  1860,219137,19810510,   53,    0
  1860,219137,19810511,    0,    0
  1860,219137,19810512,    0,    0
  1860,219137,19810513,   10,    0
  1860,219137,19810514,    0,    0
  1860,219137,19810515,   69,    0
  1860,219137,19810516,   47,    0
  1860,219137,19810517,   56,    0
  1860,219137,19810518,    9,    0
  1860,219137,19810519,   22,    0
  1860,219137,19810520,    6,    0
  1860,219137,19810521,   12,    0
  1860,219137,19810522,    5,    0
  1860,219137,19810523,   16,    0
  1860,219137,19810524,    5,    0
  1860,219137,19810525,  109,    0
  1860,219137,19810526,    8,    0
  1860,219137,19810527,   33,    0
  1860,219137,19810528,    5,    0
  1860,219137,19810529,    2,    0
  1860,219137,19810530,    0,    0
  1860,219137,19810531,    3,    0
  1860,219137,19810601,    0,    0
  1860,219137,19810602,    0,    0
  1860,219137,19810603,    0,    0
  1860,219137,19810604,    0,    0
  1860,219137,19810605,    0,    0
  1860,219137,19810606,    0,    0
  1860,219137,19810607,   10,    0
  1860,219137,19810608,    1,    0
  1860,219137,19810609,    7,    0
  1860,219137,19810610,   42,    0
  1860,219137,19810611,   53,    0
  1860,219137,19810612,    0,    0
  1860,219137,19810613,    0,    0
  1860,219137,19810614,    0,    0
  1860,219137,19810615,    0,    0
  1860,219137,19810616,    0,    0
  1860,219137,19810617,    0,    0
  1860,219137,19810618,    0,    0
  1860,219137,19810619,    0,    0
  1860,219137,19810620,    5,    0
  1860,219137,19810621,    0,    0
  1860,219137,19810622,    0,    0
  1860,219137,19810623,    0,    0
  1860,219137,19810624,   12,    0
  1860,219137,19810625,    1,    0
  1860,219137,19810626,    0,    0
  1860,219137,19810627,    0,    0
  1860,219137,19810628,    0,    0
  1860,219137,19810629,    0,    0
  1860,219137,19810630,    0,    0
  1860,219137,19810701,    0,    0
  1860,219137,19810702,    0,    0
  1860,219137,19810703,   22,    0
  1860,219137,19810704,    1,    0
  1860,219137,19810705,    0,    0
  1860,219137,19810706,    0,    0
  1860,219137,19810707,    0,    0
  1860,219137,19810708,    0,    0
  1860,219137,19810709,    0,    0
  1860,219137,19810710,    0,    0
  1860,219137,19810711,   16,    0
  1860,219137,19810712,   13,    0
  1860,219137,19810713,    0,    0
  1860,219137,19810714,    0,    0
  1860,219137,19810715,    0,    0
  1860,219137,19810716,    0,    0
  1860,219137,19810717,    5,    0
  1860,219137,19810718,    0,    0
  1860,219137,19810719,    4,    0
  1860,219137,19810720,    0,    0
  1860,219137,19810721,    0,    0
  1860,219137,19810722,  180,    0
  1860,219137,19810723,   77,    0
  1860,219137,19810724,    5,    0
  1860,219137,19810725,    0,    0
  1860,219137,19810726,    0,    0
  1860,219137,19810727,    0,    0
  1860,219137,19810728,    0,    0
  1860,219137,19810729,    0,    0
  1860,219137,19810730,    0,    0
  1860,219137,19810731,  256,    0
  1860,219137,19810801,   38,    0
  1860,219137,19810802,    0,    0
  1860,219137,19810803,    0,    0
  1860,219137,19810804,    0,    0
  1860,219137,19810805,    0,    0
  1860,219137,19810806,  377,    0
  1860,219137,19810807,    1,    0
  1860,219137,19810808,    1,    0
  1860,219137,19810809,   15,    0
  1860,219137,19810810,    0,    0
  1860,219137,19810811,    0,    0
  1860,219137,19810812,    0,    0
  1860,219137,19810813,    0,    0
  1860,219137,19810814,    0,    0
  1860,219137,19810815,    0,    0
  1860,219137,19810816,    0,    0
  1860,219137,19810817,    0,    0
  1860,219137,19810818,    0,    0
  1860,219137,19810819,    2,    0
  1860,219137,19810820,   46,    0
  1860,219137,19810821,    1,    0
  1860,219137,19810822,    9,    0
  1860,219137,19810823,    0,    0
  1860,219137,19810824,    0,    0
  1860,219137,19810825,    0,    0
  1860,219137,19810826,    0,    0
  1860,219137,19810827,    0,    0
  1860,219137,19810828,    0,    0
  1860,219137,19810829,    0,    0
  1860,219137,19810830,    0,    0
  1860,219137,19810831,    0,    0
  1860,219137,19810901,    0,    0
  1860,219137,19810902,    0,    0
  1860,219137,19810903,    0,    0
  1860,219137,19810904,    0,    0
  1860,219137,19810905,    0,    0
  1860,219137,19810906,    0,    0
  1860,219137,19810907,    7,    0
  1860,219137,19810908,    0,    0
  1860,219137,19810909,    0,    0
  1860,219137,19810910,   28,    0
  1860,219137,19810911,   22,    0
  1860,219137,19810912,   84,    0
  1860,219137,19810913,    0,    0
  1860,219137,19810914,   62,    0
  1860,219137,19810915,   28,    0
  1860,219137,19810916,    0,    0
  1860,219137,19810917,   13,    0
  1860,219137,19810918,   47,    0
  1860,219137,19810919,  227,    0
  1860,219137,19810920,    1,    0
  1860,219137,19810921,    0,    0
  1860,219137,19810922,    4,    0
  1860,219137,19810923,    0,    0
  1860,219137,19810924,  101,    0
  1860,219137,19810925,   34,    0
  1860,219137,19810926,  159,    0
  1860,219137,19810927,    3,    0
  1860,219137,19810928,    0,    0
  1860,219137,19810929,    3,    0
  1860,219137,19810930,  109,    0
  1860,219137,19811001,   14,    0
  1860,219137,19811002,    1,    0
  1860,219137,19811003,   17,    0
  1860,219137,19811004,   48,    0
  1860,219137,19811005,    4,    0
  1860,219137,19811006,  143,    0
  1860,219137,19811007,    1,    0
  1860,219137,19811008,    2,    0
  1860,219137,19811009,   38,    0
  1860,219137,19811010,   17,    0
  1860,219137,19811011,   23,    0
  1860,219137,19811012,   26,    0
  1860,219137,19811013,    0,    0
  1860,219137,19811014,    0,    0
  1860,219137,19811015,   64,    0
  1860,219137,19811016,    0,    0
  1860,219137,19811017,   27,    0
  1860,219137,19811018,   20,    0
  1860,219137,19811019,   26,    0
  1860,219137,19811020,  157,    0
  1860,219137,19811021,    0,    0
  1860,219137,19811022,    0,    0
  1860,219137,19811023,    0,    0
  1860,219137,19811024,   19,    0
  1860,219137,19811025,   63,    0
  1860,219137,19811026,    2,    0
  1860,219137,19811027,   10,    0
  1860,219137,19811028,    7,    0
  1860,219137,19811029,    7,    0
  1860,219137,19811030,   40,    0
  1860,219137,19811031,    0,    0
  1860,219137,19811101,    3,    0
  1860,219137,19811102,    0,    0
  1860,219137,19811103,    0,    0
  1860,219137,19811104,    8,    0
  1860,219137,19811105,    0,    0
  1860,219137,19811106,    0,    0
  1860,219137,19811107,    0,    0
  1860,219137,19811108,    0,    0
  1860,219137,19811109,    0,    0
  1860,219137,19811110,    0,    0
  1860,219137,19811111,    2,    0
  1860,219137,19811112,    0,    0
  1860,219137,19811113,    0,    0
  1860,219137,19811114,    0,    0
  1860,219137,19811115,    0,    0
  1860,219137,19811116,   40,    0
  1860,219137,19811117,   86,    0
  1860,219137,19811118,   56,    0
  1860,219137,19811119,   49,    0
  1860,219137,19811120,   11,    0
  1860,219137,19811121,    1,    0
  1860,219137,19811122,    0,    0
  1860,219137,19811123,   10,    0
  1860,219137,19811124,    6,    0
  1860,219137,19811125,   11,    0
  1860,219137,19811126,    5,    0
  1860,219137,19811127,   29,    0
  1860,219137,19811128,    5,    0
  1860,219137,19811129,   11,    0
  1860,219137,19811130,   11,    0
  1860,219137,19811201,    0,    0
  1860,219137,19811202,    0,    0
  1860,219137,19811203,    0,    0
  1860,219137,19811204,    8,    0
  1860,219137,19811205,    4,    0
  1860,219137,19811206,    8,    0
  1860,219137,19811207,   54,    0
  1860,219137,19811208,  143,    0
  1860,219137,19811209,    0,    0
  1860,219137,19811210,    0,    0
  1860,219137,19811211,  129,    0
  1860,219137,19811212,    0,    0
  1860,219137,19811213,  132,    0
  1860,219137,19811214,   28,    0
  1860,219137,19811215,    3,    0
  1860,219137,19811216,    0,    0
  1860,219137,19811217,    0,    0
  1860,219137,19811218,    0,    0
  1860,219137,19811219,    0,    0
  1860,219137,19811220,   21,    0
  1860,219137,19811221,   44,    0
  1860,219137,19811222,    8,    0
  1860,219137,19811223,    0,    0
  1860,219137,19811224,    0,    0
  1860,219137,19811225,    0,    0
  1860,219137,19811226,    0,    0
  1860,219137,19811227,    9,    0
  1860,219137,19811228,   17,    0
  1860,219137,19811229,   53,    0
  1860,219137,19811230,    2,    0
  1860,219137,19811231,    1,    0
  1860,219137,19820101,   55,    0
  1860,219137,19820102,   49,    0
  1860,219137,19820103,   10,    0
  1860,219137,19820104,   62,    0
  1860,219137,19820105,   57,    0
  1860,219137,19820106,    0,    0
  1860,219137,19820107,    0,    0
  1860,219137,19820108,  116,    0
  1860,219137,19820109,   45,    0
  1860,219137,19820110,    0,    0
  1860,219137,19820111,    0,    0
  1860,219137,19820112,    0,    0
  1860,219137,19820113,    0,    0
  1860,219137,19820114,    2,    0
  1860,219137,19820115,    0,    0
  1860,219137,19820116,    6,    0
  1860,219137,19820117,    4,    0
  1860,219137,19820118,    0,    0
  1860,219137,19820119,    6,    0
  1860,219137,19820120,   19,    0
  1860,219137,19820121,    9,    0
  1860,219137,19820122,   11,    0
  1860,219137,19820123,    0,    0
  1860,219137,19820124,    0,    0
  1860,219137,19820125,    2,    0
  1860,219137,19820126,   41,    0
  1860,219137,19820127,    4,    0
  1860,219137,19820128,    0,    0
  1860,219137,19820129,    1,    0
  1860,219137,19820130,    0,    0
  1860,219137,19820131,    0,    0
  1860,219137,19820201,    0,    0
  1860,219137,19820202,    0,    0
  1860,219137,19820203,    0,    0
  1860,219137,19820204,    0,    0
  1860,219137,19820205,   46,    0
  1860,219137,19820206,    2,    0
  1860,219137,19820207,   60,    0
  1860,219137,19820208,    1,    0
  1860,219137,19820209,    0,    0
  1860,219137,19820210,    0,    0
  1860,219137,19820211,   99,    0
  1860,219137,19820212,   68,    0
  1860,219137,19820213,   14,    0
  1860,219137,19820214,   25,    0
  1860,219137,19820215,    0,    0
  1860,219137,19820216,    0,    0
  1860,219137,19820217,   15,    0
  1860,219137,19820218,    0,    0
  1860,219137,19820219,    0,    0
  1860,219137,19820220,    0,    0
  1860,219137,19820221,    2,    0
  1860,219137,19820222,    0,    0
  1860,219137,19820223,    0,    0
  1860,219137,19820224,    0,    0
  1860,219137,19820225,   14,    0
  1860,219137,19820226,   10,    0
  1860,219137,19820227,    2,    0
  1860,219137,19820228,   37,    0
  1860,219137,19820301,   48,    0
  1860,219137,19820302,   34,    0
  1860,219137,19820303,   83,    0
  1860,219137,19820304,    0,    0
  1860,219137,19820305,    0,    0
  1860,219137,19820306,   84,    0
  1860,219137,19820307,   41,    0
  1860,219137,19820308,   10,    0
  1860,219137,19820309,   57,    0
  1860,219137,19820310,   19,    0
  1860,219137,19820311,    2,    0
  1860,219137,19820312,   99,    0
  1860,219137,19820313,   28,    0
  1860,219137,19820314,    8,    0
  1860,219137,19820315,   87,    0
  1860,219137,19820316,    4,    0
  1860,219137,19820317,    4,    0
  1860,219137,19820318,    2,    0
  1860,219137,19820319,   19,    0
  1860,219137,19820320,    0,    0
  1860,219137,19820321,   19,    0
  1860,219137,19820322,    0,    0
  1860,219137,19820323,    0,    0
  1860,219137,19820324,    0,    0
  1860,219137,19820325,    2,    0
  1860,219137,19820326,    0,    0
  1860,219137,19820327,    0,    0
  1860,219137,19820328,    0,    0
  1860,219137,19820329,   24,    0
  1860,219137,19820330,    4,    0
